date,day_of_week,month,is_weekday,file_count_AM_actual,file_count_PM_actual,total_records_AM_actual,total_records_PM_actual,file_count_AM_predicted,file_count_PM_predicted,total_records_AM_predicted,total_records_PM_predicted
2021-12-18,5,12,0,1.0,1.0,60925.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2021-12-20,0,12,1,2.0,1.0,4702136.0,1796889.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2021-12-21,1,12,1,9.0,8.0,19975137.0,16830770.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2021-12-22,2,12,1,1.0,1.0,2222496.0,92730.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2021-12-23,3,12,1,1.0,1.0,50941.0,78262.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2021-12-24,4,12,1,1.0,1.0,2144862.0,39446.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2021-12-25,5,12,0,1.0,1.0,27.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2021-12-27,0,12,1,3.0,1.0,6289072.0,2183668.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2021-12-28,1,12,1,1.0,7.0,1202261.0,14707069.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2021-12-29,2,12,1,3.0,1.0,7130854.0,411122.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2021-12-30,3,12,1,1.0,1.0,768.0,128813.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2021-12-31,4,12,1,1.0,1.0,406915.0,4446.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2022-01-01,5,1,0,1.0,1.0,30049.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2022-01-03,0,1,1,1.0,2.0,2616013.0,5597636.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2022-01-04,1,1,1,1.0,10.0,1320324.0,21082139.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2022-01-05,2,1,1,6.0,1.0,12803419.0,1532567.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2022-01-06,3,1,1,1.0,1.0,198058.0,112756.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2022-01-07,4,1,1,1.0,1.0,208957.0,237644.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2022-01-08,5,1,0,1.0,1.0,129277.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2022-01-10,0,1,1,2.0,1.0,4507455.0,213253.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2022-01-11,1,1,1,3.0,4.0,6380520.0,9761575.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2022-01-12,2,1,1,7.0,1.0,15015972.0,2220247.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2022-01-13,3,1,1,1.0,1.0,2480178.0,130988.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2022-01-14,4,1,1,1.0,1.0,272077.0,271898.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2022-01-15,5,1,0,1.0,1.0,11223.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2022-01-17,0,1,1,2.0,1.0,3924504.0,378241.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2022-01-18,1,1,1,2.0,8.0,3741927.0,16740223.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2022-01-19,2,1,1,1.0,1.0,2674842.0,1317207.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2022-01-20,3,1,1,1.0,7.0,1365897.0,11371606.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2022-01-21,4,1,1,1.0,1.0,2723627.0,47522.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2022-01-22,5,1,0,1.0,1.0,197796.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2022-01-24,0,1,1,1.0,1.0,2843456.0,2431862.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2022-01-25,1,1,1,1.0,7.0,2206686.0,14400536.0,3.6901527671756797,7.096056350663963,7526333.160212968,15540643.142094085
2022-01-26,2,1,1,3.0,1.0,6648537.0,1830629.0,2.5021416946064163,1.2368017895119099,4689076.292416926,1241580.5187983762
2022-01-27,3,1,1,1.0,1.0,28422.0,80523.0,1.4210167756049956,1.7094911865987314,1590590.8978995464,2154027.789059472
2022-01-28,4,1,1,1.0,1.0,243687.0,84936.0,1.107263953719277,1.0573137573828135,1337233.9525600637,820973.2914290094
2022-01-29,5,1,0,1.0,1.0,30872.0,873126.0,1.2325465536652949,1.0,816278.1356357782,873126.0
2022-01-31,0,1,1,3.0,1.0,5827932.0,409971.0,2.736070258278301,2.1548674514332045,6277698.451492109,3878797.1417927253
2022-02-01,1,2,1,2.0,6.0,3295632.0,14001010.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2022-02-02,2,2,1,2.0,1.0,3409961.0,101609.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2022-02-03,3,2,1,1.0,1.0,475273.0,203819.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2022-02-04,4,2,1,1.0,6.0,1986078.0,10437809.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2022-02-05,5,2,0,2.0,1.0,3035102.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2022-02-07,0,2,1,2.0,1.0,4135838.0,1230132.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2022-02-08,1,2,1,2.0,7.0,3382347.0,15230507.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2022-02-09,2,2,1,4.0,1.0,8574434.0,2258253.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2022-02-10,3,2,1,1.0,1.0,28422.0,149161.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2022-02-11,4,2,1,1.0,1.0,591948.0,302852.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2022-02-12,5,2,0,1.0,1.0,19732.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2022-02-14,0,2,1,1.0,1.0,1103754.0,10204.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2022-02-15,1,2,1,2.0,7.0,3139905.0,14884791.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2022-02-16,2,2,1,3.0,2.0,5847480.0,3041340.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2022-02-17,3,2,1,1.0,1.0,64684.0,171418.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2022-02-18,4,2,1,1.0,1.0,2046641.0,197535.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2022-02-19,5,2,0,1.0,1.0,326252.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2022-02-21,0,2,1,3.0,1.0,5620930.0,2189167.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2022-02-22,1,2,1,2.0,7.0,3846372.0,13934754.0,3.174371897150144,7.137132716435576,6139593.3207226535,15758435.437136466
2022-02-23,2,2,1,8.0,1.0,19379345.0,551410.0,2.9429305948759374,1.0778672125411832,5364644.1094793435,888888.8028608918
2022-02-24,3,2,1,1.0,1.0,147924.0,184194.0,1.0,1.3063613268375638,543352.6323576345,1171495.795738441
2022-02-25,4,2,1,1.0,1.0,517881.0,386253.0,1.2749818694140576,1.2521256664596547,1646829.3527336866,1281511.7034508972
2022-02-26,5,2,0,1.0,1.0,237193.0,873126.0,1.0762944587401129,1.0,572054.9561929731,873126.0
2022-02-28,0,2,1,3.0,1.0,6325647.0,1202577.0,3.390051919737412,1.8119516432084515,7224968.695645384,2969478.6491892096
2022-03-01,1,3,1,1.0,7.0,1659574.0,14440384.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2022-03-02,2,3,1,1.0,1.0,2527590.0,48145.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2022-03-03,3,3,1,1.0,1.0,668170.0,930016.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2022-03-04,4,3,1,1.0,5.0,801966.0,9503450.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2022-03-05,5,3,0,1.0,1.0,498751.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2022-03-07,0,3,1,2.0,1.0,5504540.0,1802356.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2022-03-08,1,3,1,2.0,10.0,4902234.0,22939271.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2022-03-09,2,3,1,3.0,1.0,7031886.0,445456.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2022-03-10,3,3,1,1.0,1.0,34509.0,160582.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2022-03-11,4,3,1,1.0,1.0,1405082.0,373509.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2022-03-12,5,3,0,1.0,1.0,28124.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2022-03-14,0,3,1,3.0,1.0,5900376.0,1074460.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2022-03-15,1,3,1,4.0,7.0,9476865.0,14228869.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2022-03-16,2,3,1,1.0,1.0,2323567.0,9366.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2022-03-17,3,3,1,1.0,1.0,231542.0,80109.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2022-03-18,4,3,1,1.0,1.0,701542.0,772505.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2022-03-19,5,3,0,1.0,1.0,2473042.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2022-03-21,0,3,1,7.0,1.0,16456516.0,126401.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2022-03-22,1,3,1,1.0,7.0,361342.0,15226616.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2022-03-23,2,3,1,3.0,2.0,6172264.0,4762315.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2022-03-24,3,3,1,1.0,1.0,860328.0,2052561.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2022-03-25,4,3,1,1.0,1.0,438814.0,515088.0,1.2023792746181845,1.3217505292970009,1290788.2105355083,1520954.3631533026
2022-03-26,5,3,0,1.0,1.0,14957.0,873126.0,1.0364325489232404,1.0,472738.03278459946,873126.0
2022-03-28,0,3,1,4.0,1.0,6663266.0,1082850.0,3.1497341765528732,2.149128205292369,6931032.794994012,4146330.836698226
2022-03-29,1,3,1,3.0,7.0,6637461.0,14763766.0,3.325203386757567,6.511290306155696,6556485.267121558,14862373.994127301
2022-03-30,2,3,1,1.0,1.0,59926.0,26210.0,2.2212633240746356,1.544879467717098,4033353.2044117083,1842179.9572259826
2022-03-31,3,3,1,1.0,1.0,28630.0,103589.0,1.0770677974294456,1.1936157318894933,597095.0445054226,1250968.20337026
2022-04-01,4,4,1,1.0,1.0,302763.0,214685.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2022-04-02,5,4,0,1.0,1.0,470546.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2022-04-04,0,4,1,2.0,9.0,4147137.0,18772532.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2022-04-05,1,4,1,5.0,7.0,8870109.0,16720396.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2022-04-06,2,4,1,1.0,1.0,18034.0,62700.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2022-04-07,3,4,1,1.0,1.0,1231.0,77358.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2022-04-08,4,4,1,1.0,1.0,269005.0,216933.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2022-04-09,5,4,0,1.0,1.0,927686.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2022-04-11,0,4,1,2.0,1.0,3655686.0,1336406.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2022-04-12,1,4,1,3.0,8.0,7049614.0,18593352.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2022-04-13,2,4,1,1.0,1.0,26992.0,51813.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2022-04-14,3,4,1,1.0,1.0,106318.0,63958.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2022-04-15,4,4,1,1.0,1.0,320088.0,118773.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2022-04-16,5,4,0,1.0,1.0,75280.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2022-04-18,0,4,1,2.0,1.0,3671726.0,556718.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2022-04-19,1,4,1,6.0,7.0,12163138.0,15187410.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2022-04-20,2,4,1,1.0,6.0,1757461.0,13333223.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2022-04-21,3,4,1,1.0,1.0,256155.0,74021.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2022-04-22,4,4,1,1.0,1.0,425380.0,285333.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2022-04-23,5,4,0,1.0,1.0,7770.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2022-04-25,0,4,1,1.0,1.0,2965852.0,2396960.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2022-04-26,1,4,1,3.0,8.0,6066154.0,18480882.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2022-04-27,2,4,1,1.0,1.0,10333.0,538965.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2022-04-28,3,4,1,1.0,1.0,22124.0,72550.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2022-04-29,4,4,1,1.0,1.0,84894.0,475346.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2022-04-30,5,4,0,1.0,1.0,666305.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2022-05-02,0,5,1,2.0,1.0,4502851.0,2561582.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2022-05-03,1,5,1,3.0,6.0,5589267.0,12714900.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2022-05-04,2,5,1,9.0,6.0,19460460.0,11700826.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2022-05-05,3,5,1,1.0,1.0,525431.0,1961554.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2022-05-06,4,5,1,1.0,1.0,229809.0,646262.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2022-05-07,5,5,0,1.0,1.0,579617.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2022-05-09,0,5,1,1.0,2.0,1726294.0,3420073.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2022-05-10,1,5,1,3.0,8.0,8131425.0,19628580.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2022-05-11,2,5,1,1.0,1.0,2083572.0,84658.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2022-05-12,3,5,1,1.0,1.0,3427.0,103522.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2022-05-13,4,5,1,1.0,1.0,2018567.0,545173.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2022-05-14,5,5,0,1.0,1.0,519311.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2022-05-16,0,5,1,1.0,2.0,971100.0,3221808.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2022-05-17,1,5,1,4.0,9.0,8990075.0,18838737.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2022-05-18,2,5,1,1.0,1.0,1625777.0,315812.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2022-05-19,3,5,1,1.0,1.0,923240.0,941462.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2022-05-20,4,5,1,1.0,1.0,1014486.0,1427444.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2022-05-21,5,5,0,9.0,1.0,13000550.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2022-05-23,0,5,1,5.0,1.0,12295976.0,134432.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2022-05-24,1,5,1,2.0,8.0,4984515.0,16061567.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2022-05-25,2,5,1,1.0,1.0,2777024.0,129960.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2022-05-26,3,5,1,1.0,1.0,24157.0,1080609.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2022-05-27,4,5,1,1.0,1.0,465281.0,118990.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2022-05-28,5,5,0,1.0,1.0,136044.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2022-05-30,0,5,1,3.0,1.0,6640226.0,309688.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2022-05-31,1,5,1,4.0,8.0,6527407.0,20027194.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2022-06-01,2,6,1,1.0,1.0,70885.0,280255.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2022-06-02,3,6,1,1.0,1.0,180914.0,165579.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2022-06-03,4,6,1,1.0,1.0,215066.0,486497.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2022-06-04,5,6,0,1.0,1.0,538017.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2022-06-06,0,6,1,5.0,4.0,13407223.0,10425491.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2022-06-07,1,6,1,3.0,7.0,6920007.0,14864364.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2022-06-08,2,6,1,1.0,1.0,289277.0,11427.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2022-06-09,3,6,1,1.0,1.0,264282.0,103377.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2022-06-10,4,6,1,1.0,1.0,260878.0,191523.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2022-06-11,5,6,0,1.0,1.0,170073.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2022-06-13,0,6,1,3.0,1.0,7368196.0,178354.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2022-06-14,1,6,1,4.0,8.0,8892686.0,17450303.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2022-06-15,2,6,1,1.0,1.0,629611.0,365742.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2022-06-16,3,6,1,1.0,1.0,17933.0,211752.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2022-06-17,4,6,1,1.0,1.0,402274.0,378668.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2022-06-18,5,6,0,1.0,1.0,127950.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2022-06-20,0,6,1,1.0,9.0,2238632.0,22571250.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2022-06-21,1,6,1,2.0,7.0,5166145.0,16008342.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2022-06-22,2,6,1,1.0,1.0,243382.0,821257.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2022-06-23,3,6,1,1.0,1.0,40365.0,492184.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2022-06-24,4,6,1,1.0,1.0,826434.0,397516.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2022-06-25,5,6,0,1.0,1.0,589731.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2022-06-27,0,6,1,1.0,1.0,1444621.0,478334.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2022-06-28,1,6,1,4.0,7.0,6156337.0,15034774.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2022-06-29,2,6,1,1.0,1.0,481226.0,344789.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2022-06-30,3,6,1,1.0,2.0,2701587.0,158683.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2022-07-01,4,7,1,1.0,1.0,584077.0,16692.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2022-07-02,5,7,0,1.0,1.0,24217.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2022-07-04,0,7,1,1.0,8.0,438181.0,20339640.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2022-07-05,1,7,1,4.0,8.0,9829578.0,16681047.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2022-07-06,2,7,1,1.0,2.0,110837.0,3527819.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2022-07-07,3,7,1,1.0,1.0,42570.0,90786.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2022-07-08,4,7,1,1.0,1.0,505867.0,101048.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2022-07-09,5,7,0,1.0,1.0,335930.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2022-07-11,0,7,1,2.0,1.0,5421128.0,206750.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2022-07-12,1,7,1,4.0,8.0,6401038.0,17630032.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2022-07-13,2,7,1,1.0,1.0,177274.0,4205.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2022-07-14,3,7,1,1.0,1.0,42340.0,86572.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2022-07-15,4,7,1,1.0,1.0,464932.0,266338.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2022-07-16,5,7,0,1.0,1.0,231.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2022-07-18,0,7,1,1.0,3.0,31179.0,6408729.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2022-07-19,1,7,1,3.0,9.0,6345708.0,18079049.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2022-07-20,2,7,1,1.0,1.0,2236764.0,1968539.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
